Id,SalePrice
1675,197255.32461537595
1676,191854.58807135117
1677,221591.1449204497
1678,537057.3098477062
1679,380670.0141489551
1680,326398.96446466824
1681,257239.83917374682
1682,279750.0963933298
1683,179117.17140704542
1684,175740.887996151
1685,174595.90795763172
1686,171699.58371665046
1687,171848.30113532505
1688,186981.73473147315
1689,191301.0915311469
1690,189859.6394810922
1691,178331.74916113686
1692,252434.9598700089
1693,172171.43930174594
1694,186331.16106500808
1695,170235.75035161708
1696,264057.0441458787
1697,170426.045088844
1698,345241.3300828505
1699,303902.0580274729
1700,253212.86485109854
1701,270756.93880884716
1702,269987.3442111743
1703,269139.5584335506
1704,295959.8423791612
1705,241576.10302688077
1706,476120.10775417805
1707,217424.6849186069
1708,215944.91297461395
1709,263422.2990664367
1710,230024.24824270958
1711,274326.3582147664
1712,261534.87699635027
1713,286991.0573107195
1714,232548.458169408
1715,210031.58931510008
1716,175494.94161697308
1717,173862.80654207245
1718,141249.68612917155
1719,191848.14559857594
1720,215401.33153735148
1721,166098.74478651877
1722,138478.95151139324
1723,162421.26129952972
1724,227138.39007415803
1725,239444.22157579957
1726,180109.27464907191
1727,151010.70219768872
1728,178951.0190107174
1729,166404.45182701226
1730,157323.53247614062
1731,117287.05117982095
1732,134683.99046217807
1733,119807.4845859627
1734,126944.42522194343
1735,133787.26642062532
1736,124715.55549925116
1737,282456.41879853606
1738,208114.26470213235
1739,276515.1683854084
1740,220072.94909839449
1741,192503.44072928498
1742,176638.00451547478
1743,168803.16587018102
1744,288431.1983493846
1745,192022.35049799885
1746,183743.4373144769
1747,206897.84964459407
1748,247882.33446468654
1749,161697.74293477443
1750,124455.7560389976
1751,231647.70178003112
1752,122890.06767734945
1753,143208.3545474515
1754,183416.06720353602
1755,171891.85717252173
1756,137946.6340004043
1757,125086.62790816369
1758,143567.52522872543
1759,178829.0526541986
1760,164016.6081261563
1761,152778.66718053914
1762,179004.22103003078
1763,166260.63432677017
1764,120485.68860098699
1765,174912.96561008264
1766,186540.58095211117
1767,253213.95815711992
1768,142889.66170224067
1769,178438.5921815826
1770,153242.12476742736
1771,128315.85795430947
1772,145814.3897855216
1773,142107.0147328697
1774,135546.65366923081
1775,140714.949466844
1776,121675.90915899088
1777,113565.45870436521
1778,139816.36154933774
1779,107327.42788965967
1780,161938.830307432
1781,122236.00890993855
1782,78823.98117610824
1783,152319.4415944799
1784,114275.60709754903
1785,123902.32927637997
1786,150809.25307406983
1787,157343.96655729154
1788,58260.77204236308
1789,101729.1296588128
1790,77237.1011223833
1791,185447.61365796128
1792,161284.712927198
1793,154559.79946347064
1794,149725.73452603977
1795,128795.6362425387
1796,117678.9637259887
1797,133554.35622486632
1798,126028.7566466356
1799,118401.96521604678
1800,128576.32039244166
1801,134802.51246182405
1802,136750.8443083432
1803,139570.2440490846
1804,144583.97310832614
1805,134760.60274343894
1806,126415.78935769432
1807,102073.69320430292
1808,131150.43079745243
1809,126537.38738639363
1810,149161.16989057092
1811,95178.69965437171
1812,101000.72931780995
1813,128966.09825274999
1814,90597.43114584619
1815,40477.89375459817
1816,100104.11642505406
1817,86189.3443748799
1818,156340.24797064584
1819,125300.99247946631
1820,57537.211592482236
1821,120158.61328156394
1822,145461.14346448478
1823,43601.827852997325
1824,146741.95465188695
1825,133106.09138249967
1826,95199.18067294093
1827,110699.55895432287
1828,147528.8694391341
1829,125221.9087430245
1830,154292.1850173964
1831,172139.65619195098
1832,62085.927763860585
1833,135751.40870378874
1834,125682.50729572774
1835,98250.083883764
1836,133011.2640289573
1837,71368.99615498015
1838,118651.27903701928
1839,86794.29294413059
1840,179824.60741298946
1841,158144.07035661695
1842,64289.27813026117
1843,124409.00390373921
1844,143905.61037377507
1845,141376.64050457015
1846,152573.22825167325
1847,158306.85067958097
1848,60490.28747395711
1849,118168.83306713622
1850,119657.01538506222
1851,157248.62029825433
1852,128169.1126201913
1853,133279.1499891656
1854,170092.644607763
1855,159042.60020770592
1856,231742.05046028143
1857,169146.27820547164
1858,144150.7625802962
1859,118505.06666386592
1860,151443.17299264434
1861,115727.48292168806
1862,269620.3459528456
1863,268034.23132816836
1864,268354.9273876615
1865,328332.9395970079
1866,332678.0036411295
1867,242050.39939237095
1868,283581.7564168405
1869,213801.52440685424
1870,234087.36075931136
1871,233221.2664124213
1872,170189.97961585838
1873,231943.4707809577
1874,141465.4457764235
1875,209691.10989609154
1876,200937.1454304624
1877,206904.93574373188
1878,206167.86081538023
1879,135648.9689433725
1880,134472.4626958071
1881,252928.00669277518
1882,261667.47397299684
1883,191496.60503807492
1884,208533.5002692674
1885,243257.38115930924
1886,274268.5473379206
1887,216203.6029843121
1888,326009.6495206298
1889,166697.46931863538
1890,129438.2663469594
1891,146517.31920502038
1892,92346.72386531174
1893,119251.55995831739
1894,121789.72183720977
1895,120177.12916653055
1896,127471.62699349744
1897,154338.4300423939
1898,106554.91825317977
1899,140678.80959465943
1900,136699.46903106803
1901,202031.44606830034
1902,147087.7712202553
1903,209254.0583241348
1904,139754.76992146642
1905,184848.96569390263
1906,171718.41516484838
1907,222806.535216697
1908,112945.60572071899
1909,134823.97143357253
1910,119880.63382663653
1911,210510.57660844276
1912,313541.84648255026
1913,121737.30433724541
1914,75490.74011604462
1915,255792.2834007573
1916,56850.74174494812
1917,252366.26264794235
1918,145724.57066864453
1919,178912.30915079569
1920,156309.45608508462
1921,398683.18312998227
1922,315383.5705374094
1923,207598.32769253696
1924,214987.61334845985
1925,190138.18779649906
1926,422900.96545693337
1927,136889.52130620606
1928,158717.60161144394
1929,133206.7944664338
1930,137462.7013543817
1931,146014.19076412002
1932,139442.06459566212
1933,176058.3752675547
1934,186379.05009127007
1935,172467.108799312
1936,186278.57121202082
1937,179049.58952639496
1938,176752.72300179763
1939,252251.22022804452
1940,177211.68659090647
1941,176381.76914568807
1942,187985.9187095414
1943,191508.43919803397
1944,338960.2447717938
1945,372598.60437569406
1946,112933.01659531191
1947,334924.0390899045
1948,134566.4740163631
1949,242591.03117723495
1950,178096.24396940815
1951,233080.6148751513
1952,212831.53380510435
1953,161684.352197564
1954,183776.09414343635
1955,139378.666925257
1956,293521.10155050334
1957,155190.29216070013
1958,309270.4301441676
1959,136644.0846695354
1960,110536.74421928263
1961,120486.32120278919
1962,100498.24281684385
1963,103596.86148062987
1964,112682.47736469371
1965,140330.46270248527
1966,142061.84252330253
1967,295467.75849827426
1968,412244.4287298371
1969,388293.6802295411
1970,422231.7804642203
1971,465501.8071383564
1972,390763.50577627285
1973,249681.29972947598
1974,311485.39186738804
1975,609141.0189987315
1976,274440.2504908761
1977,388648.39113606885
1978,368013.3912885481
1979,341013.76195624605
1980,193033.77963515176
1981,362698.29552007426
1982,240153.90372590255
1983,210601.81596157007
1984,162724.19058974972
1985,205788.93601552176
1986,216576.30147238378
1987,176149.46271061272
1988,174142.41787156017
1989,189491.70731669271
1990,209528.67897938436
1991,225544.64915222515
1992,211832.08576003625
1993,171226.180249083
1994,243978.0221933829
1995,184740.38534896262
1996,256918.71231056307
1997,295560.5807937871
1998,338572.4923109377
1999,264428.63378012046
2000,290026.5718742738
2001,280109.59997895005
2002,254202.00939173508
2003,265571.9433829298
2004,277131.3751286821
2005,241345.87876817182
2006,210163.3084626681
2007,251512.46264871626
2008,212463.3551909573
2009,189449.96054043635
2010,186837.5266198515
2011,142414.60424911656
2012,173677.30292926705
2013,179363.24853145838
2014,179976.2823750338
2015,191036.4585490021
2016,195830.36747230846
2017,184987.57764353039
2018,125072.6572891343
2019,136901.53621954776
2020,121884.93339280311
2021,114957.88192366148
2022,187666.74673384224
2023,139098.0833325471
2024,284180.5876671896
2025,376787.73394156527
2026,166239.66271373045
2027,155978.96063524814
2028,148798.748954794
2029,172437.59734816776
2030,301083.45888097625
2031,272193.9766719522
2032,290690.074684857
2033,301472.4542919723
2034,164015.1573052161
2035,221142.37870562568
2036,177558.54483847422
2037,188263.29491460012
2038,337748.67493765015
2039,215891.07894793557
2040,147309.68359228346
2041,284286.10734626814
2042,197955.44141331778
2043,177393.30626338397
2044,161713.96792360363
2045,211911.27915725776
2046,139739.36290470127
2047,145489.45140114485
2048,141377.30750491007
2049,127778.45596209074
2050,171139.3377780834
2051,104883.29955622785
2052,136192.91433113566
2053,148082.35679430954
2054,84905.85667009736
2055,151141.53725148432
2056,139787.45390507582
2057,117775.63063035096
2058,219191.04460392863
2059,134211.993977474
2060,178906.74989155494
2061,171283.6881027845
2062,126862.54884179465
2063,116980.72679433941
2064,139905.17279437493
2065,127143.53201582596
2066,173160.69457783032
2067,101620.56522469963
2068,143817.37653166434
2069,88595.74090521518
2070,116333.44832574358
2071,86048.09005065968
2072,136432.85720281277
2073,141234.63178201954
2074,184507.44293877846
2075,146553.01094270722
2076,108711.6138682321
2077,154636.12832843472
2078,126970.83991563071
2079,131199.70735788354
2080,118662.60022541718
2081,131063.86126327384
2082,134826.18314758936
2083,141771.32651788753
2084,110438.91738075888
2085,129802.20180815828
2086,147463.7383552329
2087,124953.64278712477
2088,108054.07483757216
2089,66842.28928349409
2090,140509.10204868423
2091,117881.21101708036
2092,120358.8254422401
2093,122863.17720075509
2094,118155.13058218628
2095,151337.45364650848
2096,78177.09852005629
2097,95177.14894918022
2098,144689.90132709005
2099,45043.077652139946
2100,65888.35452764439
2101,139314.83727668138
2102,134917.03230229326
2103,110011.52663887547
2104,130532.53449529136
2105,130318.15437404621
2106,54155.12918833075
2107,191188.3896201402
2108,119419.76969333515
2109,112857.73093100745
2110,130579.42739454741
2111,121001.97496012924
2112,150112.18428928964
2113,119550.76298110973
2114,110915.60455606422
2115,158367.2423914568
2116,117580.54988768579
2117,150621.1391913596
2118,111740.37360059678
2119,111539.33873443259
2120,112449.56362155768
2121,83581.94796238064
2122,118924.31802136145
2123,86731.05627928376
2124,164725.93762565986
2125,136588.54951567558
2126,161758.7928403986
2127,158497.48747124252
2128,130733.32529634627
2129,92544.81837528401
2130,142544.3824851559
2131,145118.78896285803
2132,119727.50830473278
2133,126154.75867550976
2134,123179.13898865433
2135,86781.26018394211
2136,81412.51106307597
2137,122270.24610805766
2138,142233.29858484704
2139,154548.23601667723
2140,139974.78145774285
2141,156922.69784182063
2142,124950.74433152178
2143,144263.02136773558
2144,94834.5766781731
2145,138509.81895809775
2146,183115.3168277194
2147,128560.79726811395
2148,144897.3614224827
2149,147515.9568222212
2150,236531.88832008565
2151,114979.13963494063
2152,261213.87196464548
2153,163574.86887041864
2154,104740.94621754444
2155,142376.96077101715
2156,264433.9119344299
2157,236168.7015751275
2158,225719.6826361336
2159,209232.2859584041
2160,174585.265895919
2161,247379.19786725056
2162,480081.3558489673
2163,380906.00067638594
2164,228107.31408838692
2165,185348.6878273425
2166,149041.04056652167
2167,221359.419597819
2168,209456.8966487706
2169,202027.81914652706
2170,228674.97399148787
2171,156457.49506234197
2172,141186.2748072739
2173,167772.07735119885
2174,231741.72189090776
2175,294067.23920581903
2176,299717.8745695584
2177,244472.84524580056
2178,208317.8538174084
2179,142006.80399937136
2180,189304.694621595
2181,189522.11014953064
2182,222722.54937131234
2183,195380.74772834478
2184,132575.36376811302
2185,149960.23360832522
2186,140051.35118808766
2187,150396.28846564578
2188,158069.03131571127
2189,283660.66934449953
2190,81214.65387365648
2191,83981.2879945552
2192,90358.12494947576
2193,116308.68511753029
2194,98347.11662485187
2195,101961.80817873185
2196,103480.74269587423
2197,107331.41575428516
2198,165930.86808322556
2199,163827.3769048905
2200,141430.24678406917
2201,143264.13307113835
2202,177570.2016833567
2203,133816.09894613895
2204,191580.3164545418
2205,109172.34732273864
2206,109162.84776826932
2207,250120.19548328925
2208,250484.2376039738
2209,228694.13402511156
2210,117884.70463828483
2211,124145.81931988023
2212,118345.94908930446
2213,112041.74007393901
2214,126813.32475705713
2215,102098.51688553457
2216,155857.84593804087
2217,13492.956856696914
2218,89731.62724342028
2219,82514.13237022584
2220,66675.84733130415
2221,268595.7609064215
2222,251692.11877587644
2223,300826.16838884476
2224,218403.70462032798
2225,100352.16101414958
2226,221901.06643681997
2227,223208.878708112
2228,279895.0761294122
2229,269977.3723411176
2230,167628.98425578917
2231,215370.74280657177
2232,167541.2907294009
2233,174456.5501478638
2234,239212.54933297096
2235,201978.12188207332
2236,288802.2122348784
2237,364518.0281637612
2238,208929.48038511034
2239,145741.43811240536
2240,160340.01369931002
2241,171334.64969775826
2242,123753.6387608148
2243,127955.76941145831
2244,106694.30120141193
2245,97403.03743848487
2246,152526.49586228438
2247,98025.05952608591
2248,127266.54601257037
2249,132336.7293659252
2250,141356.06810821156
2251,73637.10772614136
2252,171106.16962785568
2253,160794.8964572615
2254,171842.039215876
2255,190250.91777297005
2256,181758.8899307835
2257,214800.58385527672
2258,166663.6196723536
2259,175108.35925678693
2260,159088.74040330778
2261,173399.54854797607
2262,208047.622846733
2263,349380.9148557886
2264,587711.8711097488
2265,153474.88741729027
2266,308070.32294068154
2267,424153.64269592654
2268,432800.0702655939
2269,163249.8765157827
2270,183350.27572316976
2271,220396.07753905267
2272,189943.18499931
2273,155508.6008862371
2274,184798.94888621802
2275,170267.42088787231
2276,191231.3250964309
2277,181731.20764246373
2278,146992.25026757474
2279,124822.91506395556
2280,131702.07942443446
2281,160804.5297746839
2282,186569.7302244735
2283,108833.49856474882
2284,108896.84103837852
2285,140585.03708671944
2286,123774.27952890049
2287,349109.3955873754
2288,268694.0985558958
2289,364427.57235484873
2290,483786.43217464833
2291,326771.98844604584
2292,461960.06625890743
2293,473450.3149976181
2294,406072.0586552277
2295,475519.40677292924
2296,266797.72265770036
2297,307303.2723150238
2298,358061.1444529696
2299,352390.66632511024
2300,340288.95903263724
2301,279047.70881327824
2302,250880.2521024106
2303,239519.13875109534
2304,246049.99286148755
2305,195469.3881871552
2306,193994.22278527563
2307,204776.3562990851
2308,212600.4710877689
2309,287612.43931539066
2310,209307.87557773365
2311,202269.7710597612
2312,179350.58753626587
2313,178581.95894225297
2314,173744.38167043717
2315,175472.91382853308
2316,200096.03633217083
2317,197418.73245493285
2318,173822.9086105861
2319,176590.76466633752
2320,179329.64938569124
2321,234340.04111311096
2322,172833.31448842867
2323,181297.43518440725
2324,174187.44056644887
2325,209450.93242605447
2326,171005.28059009713
2327,209891.67617464587
2328,228222.6776611354
2329,189947.48207111392
2330,180736.4729327014
2331,385098.91167358827
2332,407905.24501326354
2333,322654.1173470246
2334,248684.61009801377
2335,263354.6381653369
2336,333840.4999760682
2337,211415.7914183017
2338,282422.0859550238
2339,221676.17573127392
2340,424246.74792065384
2341,231107.84685852213
2342,248933.74794911657
2343,238797.7415520683
2344,243277.4310552811
2345,230559.2794118836
2346,208897.00758856084
2347,207231.6618489014
2348,238702.591257287
2349,199905.59252759148
2350,295083.8491698656
2351,252187.83651992507
2352,249945.00895128513
2353,255445.19717991955
2354,143140.85686621847
2355,149042.34612059486
2356,154433.42478229225
2357,195978.53383865647
2358,189959.908103324
2359,130224.95917050618
2360,118754.30753957994
2361,146047.16363215545
2362,298260.11495146685
2363,132466.90202359087
2364,159284.0664358455
2365,215822.62750050053
2366,171130.8750754273
2367,196462.00471552086
2368,204263.5879209376
2369,212845.92115131093
2370,172337.77226932885
2371,176957.19147058364
2372,194079.6664375236
2373,292163.12360683974
2374,313443.3247473079
2375,273763.79823151365
2376,261290.50997899965
2377,374911.40403397166
2378,142864.78381366964
2379,203757.95285270456
2380,147112.83764410342
2381,161139.283086973
2382,183078.0979523593
2383,207734.26532595084
2384,251867.26186069447
2385,165241.98871502717
2386,132097.74434847487
2387,130491.89189472697
2388,102933.1240659757
2389,125786.0583079072
2390,152080.7467032459
2391,138760.93852989838
2392,118769.43261102919
2393,167663.29388761893
2394,143539.31951384147
2395,223220.01739949477
2396,145086.22001500177
2397,203619.1192995577
2398,134456.36429954137
2399,63562.19079627943
2400,64641.70642747196
2401,112968.66111493109
2402,140108.87725555824
2403,123945.96151880165
2404,157244.26910112076
2405,152867.48158465212
2406,139137.06071317566
2407,126529.23487260648
2408,136998.85497708933
2409,123572.27681967367
2410,169774.97670243122
2411,119776.98320365751
2412,132904.53245904928
2413,121050.18359652525
2414,148223.55479032887
2415,126310.13197504153
2416,128839.93553026384
2417,135153.07635848803
2418,128756.49870055504
2419,110392.37517192663
2420,122973.1044009828
2421,148454.5382788816
2422,109353.40894607216
2423,136962.50719775513
2424,150075.35971569538
2425,303815.86110042053
2426,132327.863603913
2427,143924.6663508496
2428,171351.2603146928
2429,122666.30730053053
2430,132970.18827429478
2431,104266.99374025108
2432,141025.39847219863
2433,144478.02472416952
2434,136252.99400860316
2435,155592.71351158718
2436,99703.07835931734
2437,117134.71752639375
2438,125989.67701790461
2439,104698.86399727965
2440,125385.45769911016
2441,90968.40998028341
2442,99690.9193472662
2443,127570.30652247914
2444,135183.7550557174
2445,84266.29703985031
2446,138180.81935765987
2447,180677.3193300942
2448,147876.2008126424
2449,114298.3617183661
2450,144808.0645077615
2451,128244.48766568609
2452,189119.81756937903
2453,100493.06137679245
2454,117292.86135003854
2455,131600.88110460015
2456,126440.46552303822
2457,134328.6030199256
2458,127250.04874425333
2459,109481.21687803596
2460,131546.84674879274
2461,124206.8569322804
2462,134427.4405171792
2463,119617.39315795735
2464,197602.11869907918
2465,149754.42679660986
2466,99263.14562286637
2467,140692.20635968307
2468,108723.93636398402
2469,113678.19083917876
2470,196802.41323977383
2471,216869.83628735738
2472,161864.52066005595
2473,109064.4172963122
2474,49938.105185456436
2475,254982.76068890284
2476,118389.89508589766
2477,130849.66283161954
2478,156464.97749702958
2479,112557.11013720617
2480,157277.5503662902
2481,124055.9410823942
2482,127456.78595683677
2483,115759.91018719452
2484,127882.35784494094
2485,132157.48212864256
2486,168043.44844923267
2487,157948.52015028844
2488,165751.45915812094
2489,159511.2534598334
2490,148444.37072393313
2491,94889.93698443098
2492,178806.10535089386
2493,191840.22807568195
2494,143501.79072486432
2495,103789.72767515708
2496,260127.45303036523
2497,149885.8833914772
2498,117318.89991461691
2499,86075.71481620209
2500,128126.58543293933
2501,134553.187184667
2502,151612.7285633474
2503,100816.15609363114
2504,228450.85765649387
2505,216984.609829236
2506,250810.96719770035
2507,353214.8192950898
2508,257406.79244928824
2509,217392.61527224735
2510,212597.02393311265
2511,178489.79814644926
2512,207410.2495684719
2513,206049.74859398848
2514,278358.9207203853
2515,149893.69766785591
2516,172265.24917880318
2517,144722.37537152733
2518,151308.3059229318
2519,226228.75777761734
2520,213934.43332490002
2521,187955.3907847243
2522,220482.60062457927
2523,127675.8350509574
2524,147210.11407467886
2525,153738.02271599474
2526,134419.72782315905
2527,127023.64264483341
2528,126438.52314450266
2529,124957.34353396259
2530,119646.77862308398
2531,261806.86803096635
2532,224090.93162958862
2533,203022.7676710028
2534,217744.17019898968
2535,296200.7907089671
2536,223415.53663058003
2537,242888.00789769198
2538,185884.24869686572
2539,189282.52123340822
2540,179063.2261556174
2541,180010.78415764097
2542,170798.54707271163
2543,122468.37658419574
2544,115483.96701943615
2545,131798.9013619167
2546,119615.38713003296
2547,135027.6786381234
2548,148388.4583562118
2549,174518.9254391451
2550,290317.76142501243
2551,147171.57527560557
2552,129661.15993088526
2553,65486.846261931445
2554,101096.27623120451
2555,114887.339044314
2556,118581.61067565743
2557,81907.91312709393
2558,149511.44619244817
2559,126918.13228415058
2560,143881.52360988205
2561,139427.41390578853
2562,135575.36236458365
2563,139002.246138596
2564,225498.791990346
2565,152440.685383858
2566,174351.72378680913
2567,129451.49479510594
2568,203510.94797549446
2569,192638.71999370863
2570,119539.35943324043
2571,171071.58229043457
2572,181235.13542994182
2573,207561.118597157
2574,308577.3436225293
2575,144763.32039603696
2576,133900.3432535007
2577,155461.00840509115
2578,81541.77881127204
2579,69198.57965276092
2580,123804.56821020441
2581,139040.15553581555
2582,125928.03886214654
2583,341411.7306025242
2584,176420.10721167087
2585,196155.04777122953
2586,242913.59398947837
2587,207643.01850368475
2588,144097.07426284824
2589,148610.82827465676
2590,241070.49354410777
2591,249600.70789293406
2592,222417.12451072756
2593,248759.5504513077
2594,177402.0518374247
2595,190826.75931038073
2596,293110.0376920319
2597,178935.2165325557
2598,279475.3992684209
2599,384922.0084516417
2600,131993.84857763592
2601,144571.77358028156
2602,84759.31840849742
2603,90520.47731696557
2604,87973.89611011864
2605,72714.86609257477
2606,149783.7139684064
2607,187975.31180866336
2608,198303.98592473706
2609,158766.60161110508
2610,132135.75178289745
2611,79400.98739780547
2612,143314.6120427018
2613,137600.00791234817
2614,128793.78529929875
2615,150083.75607330102
2616,156118.8240129167
2617,171029.17690051717
2618,248730.48446688213
2619,190982.84666805287
2620,190251.8920433477
2621,177884.81688084983
2622,202354.79996484827
2623,249881.6265132566
2624,305996.0084938964
2625,271955.5054620801
2626,177000.4555083647
2627,148749.64807687164
2628,453571.0928010086
2629,560853.0486061352
2630,352346.79312028846
2631,514526.1380711259
2632,409254.1506461206
2633,319710.72889398615
2634,452955.86540904123
2635,157300.1946928569
2636,179446.87025541527
2637,166311.3698798546
2638,280436.88518178905
2639,181908.98628879755
2640,152325.83527614284
2641,98935.69290481854
2642,198341.43390103476
2643,103190.28516542222
2644,128873.80517452816
2645,107949.46194709964
2646,91962.17912969527
2647,108237.2255019712
2648,142909.22905355087
2649,151664.14526652955
2650,141503.68706109186
2651,138899.94533358334
2652,417992.3441960659
2653,242169.6756994305
2654,273797.2488779825
2655,406194.3105815956
2656,307620.3807793722
2657,336319.81721945066
2658,313988.83818357566
2659,298005.99194282683
2660,335954.43181148876
2661,395446.50200528716
2662,366460.7259169967
2663,290282.6806506599
2664,286039.19778089167
2665,336338.141174725
2666,304293.1481190246
2667,170921.25818041782
2668,177428.857389091
2669,175126.95405322575
2670,268234.41899535246
2671,177919.03761147236
2672,197211.790270486
2673,240329.5184837669
2674,232891.90125662755
2675,157521.9554432164
2676,188329.67228149835
2677,203804.940984888
2678,281140.33145105455
2679,277416.8434332499
2680,292066.2244389736
2681,402636.2398271755
2682,336344.62927391205
2683,583219.0461401076
2684,303546.19477355503
2685,327516.117449541
2686,265612.701651729
2687,334128.1292431394
2688,207424.87489999793
2689,197159.91303914177
2690,427606.2365261298
2691,194053.54207142896
2692,140688.60018331022
2693,193767.51399687518
2694,143540.71433559258
2695,187742.7356937631
2696,183688.75403286188
2697,191893.41883872013
2698,239001.09767243278
2699,174993.1414805993
2700,153623.62235882247
2701,154278.1156538221
2702,115991.07503165628
2703,121600.23907132354
2704,141674.38381659667
2705,121023.78288046978
2706,119877.78229415664
2707,129586.5407778537
2708,131791.6996799592
2709,110924.67910930031
2710,128913.94838397003
2711,263094.47017459833
2712,337563.0839544326
2713,173257.51898542652
2714,147066.3281363465
2715,173588.98730341386
2716,141588.8472059324
2717,192601.53390663685
2718,225453.79532293003
2719,159375.4611416436
2720,171800.6375167981
2721,135401.60005530532
2722,157339.5024526236
2723,154288.63971256686
2724,133154.3849434051
2725,130496.23417773366
2726,146969.49017041508
2727,176742.0442905151
2728,167200.86078305484
2729,154510.22844757373
2730,145341.02860286273
2731,131186.79763992663
2732,125084.13263652113
2733,157905.66226378383
2734,144687.39537510287
2735,131685.9503485411
